2020-03-20 20:31:51,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,190
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,102
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,175
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,87
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,163
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,72
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,218
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,70
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,194
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,74
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,191
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,70
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,79
2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,79
